Vehicle_ID,Vehicle_Model,Manufacturer,Manufacturing_Year,Battery_Capacity,Battery_State_of_Health,Charging_Start_Time,Charging_End_Time,Charging_Duration,Charging_Station,Charging_Type,Temperature,Energy_Consumed,Distance_Travelled,Charging_Cost,Fleet_ID,Location,Charging_Status,Maintenance_Status,Driver_ID,Weather,Battery_Temperature,Distance_Travelled_km,Efficiency_kWh_100km,Degradation_Status
EV1038,Tata Punch EV,Tata,2023,35,93.9,2028-11-10 16:45:00,2028-11-10 17:35:00,0.83,Mangalore Station 1,Normal,38,13.9,206.0,166.8,Eco Drive,Mangalore,Completed,Good,D1038,Cloudy,22.5,76.0,26.32,Healthy
EV1039,Kia EV6,Kia,2023,77,94.5,2028-11-11 13:45:00,2028-11-11 14:12:00,0.45,Mangalore Station 2,Fast,35,16.8,94.0,201.6,Green Mobility,Mangalore,Completed,Good,D1039,Rainy,22.5,76.0,26.32,Healthy
EV1040,Kia EV6,Kia,2023,77,93.8,2028-11-12 19:30:00,2028-11-12 20:37:00,1.12,Mysore Station 2,Normal,36,17.8,178.0,213.6,Green Mobility,Mysore,Completed,Good,D1040,Rainy,22.5,76.0,26.32,Healthy
EV1041,Kia EV6,Kia,2023,77,97.8,2028-11-13 19:00:00,2028-11-13 20:03:00,1.05,Mangalore Station 2,Fast,33,53.7,83.0,644.4,EV Fleet India,Mangalore,Completed,Good,D1041,Sunny,22.5,76.0,26.32,Healthy
EV1042,BYD Atto 3,BYD,2023,60,93.5,2028-11-14 19:00:00,2028-11-14 19:47:00,0.78,Belagavi Station 1,Fast,35,34.3,121.0,411.6,Eco Drive,Belagavi,Completed,Good,D1042,Sunny,22.5,76.0,26.32,Healthy
EV1043,Kia EV6,Kia,2023,77,96.9,2028-11-15 22:00:00,2028-11-16 00:46:00,2.77,Mysore Station 2,Normal,34,47.8,220.0,573.6,City EV,Mysore,Completed,Good,D1043,Sunny,22.5,76.0,26.32,Healthy
EV1044,BYD Seal,BYD,2023,82,96.1,2028-11-16 01:30:00,2028-11-16 04:32:00,3.03,Hubli Station 2,Normal,31,54.9,349.0,658.8,EV Fleet India,Hubli,Completed,Good,D1044,Sunny,22.5,76.0,26.32,Healthy
EV1045,BYD Seal,BYD,2023,82,99.0,2028-11-17 18:30:00,2028-11-17 20:46:00,2.27,Mangalore Station 1,Normal,27,41.7,201.0,500.4,EV Fleet India,Mangalore,Completed,Good,D1045,Rainy,22.5,76.0,26.32,Healthy
EV1046,Tata Punch EV,Tata,2023,35,97.9,2028-11-18 17:45:00,2028-11-18 18:17:00,0.53,Mysore Station 1,Fast,30,25.6,340.0,307.2,Eco Drive,Mysore,Completed,Good,D1046,Rainy,22.5,76.0,26.32,Healthy
EV1047,Tata Nexon EV,Tata,2023,40,94.7,2028-11-19 04:30:00,2028-11-19 05:17:00,0.78,Mangalore Station 2,Fast,36,33.6,119.0,403.2,Eco Drive,Mangalore,Completed,Good,D1047,Cloudy,22.5,76.0,26.32,Healthy
EV1048,Tata Curvv EV,Tata,2023,55,96.3,2028-11-20 18:15:00,2028-11-20 18:35:00,0.33,Mysore Station 1,Fast,32,19.6,198.0,235.2,EV Fleet India,Mysore,Completed,Good,D1048,Rainy,22.5,76.0,26.32,Healthy
EV1049,BYD Seal,BYD,2023,82,98.3,2028-11-21 22:30:00,2028-11-21 23:31:00,1.02,Hubli Station 1,Fast,34,50.4,71.0,604.79999999999995,Eco Drive,Hubli,Completed,Good,D1049,Cloudy,22.5,76.0,26.32,Healthy
EV1050,BYD Atto 3,BYD,2023,60,96.0,2028-11-22 05:45:00,2028-11-22 06:05:00,0.33,Mysore Station 2,Fast,34,15.5,222.0,186,EV Fleet India,Mysore,Completed,Good,D1050,Rainy,22.5,76.0,26.32,Healthy
EV1051,BYD Atto 3,BYD,2023,60,95.5,2028-11-23 08:00:00,2028-11-23 08:38:00,0.63,Mysore Station 1,Fast,36,30.6,345.0,367.2,Eco Drive,Mysore,Completed,Good,D1051,Cloudy,22.5,76.0,26.32,Healthy
EV1052,MG Comet EV,MG,2023,17,97.9,2028-11-24 03:00:00,2028-11-24 03:16:00,0.27,Mysore Station 2,Fast,28,9.6,66.0,115.2,City EV,Mysore,Completed,Good,D1052,Sunny,22.5,76.0,26.32,Healthy
EV1053,MG ZS EV,MG,2023,50,93.6,2028-11-25 10:30:00,2028-11-25 11:32:00,1.03,Hubli Station 1,Normal,34,18.7,308.0,224.4,Eco Drive,Hubli,Completed,Good,D1053,Cloudy,22.5,76.0,26.32,Healthy
EV1054,MG Comet EV,MG,2023,17,95.9,2028-11-26 19:00:00,2028-11-26 19:07:00,0.12,Mangalore Station 1,Fast,35,6.9,65.0,82.8,Eco Drive,Mangalore,Completed,Good,D1054,Cloudy,22.5,76.0,26.32,Healthy
EV1055,MG Comet EV,MG,2023,17,95.9,2028-11-27 08:45:00,2028-11-27 09:18:00,0.55,Mysore Station 1,Normal,31,10.0,173.0,120,Premium Fleet,Mysore,Completed,Good,D1055,Cloudy,22.5,76.0,26.32,Healthy
EV1056,BYD Atto 3,BYD,2023,60,96.1,2028-11-28 18:15:00,2028-11-28 18:35:00,0.33,Bangalore Station 2,Fast,36,21.2,249.0,254.4,City EV,Bangalore,Completed,Good,D1056,Sunny,22.5,76.0,26.32,Healthy
EV1057,BYD Seal,BYD,2023,82,94.9,2028-11-29 20:30:00,2028-11-29 21:23:00,0.88,Belagavi Station 1,Fast,27,45.9,320.0,550.79999999999995,City EV,Belagavi,Completed,Good,D1057,Rainy,22.5,76.0,26.32,Healthy
EV1058,MG Comet EV,MG,2023,17,94.3,2028-11-30 03:00:00,2028-11-30 03:39:00,0.65,Belagavi Station 2,Normal,28,9.7,93.0,116.4,EV Fleet India,Belagavi,Completed,Good,D1058,Rainy,22.5,76.0,26.32,Healthy
EV1059,BYD Atto 3,BYD,2023,60,94.4,2028-12-01 13:15:00,2028-12-01 15:17:00,2.03,Belagavi Station 1,Normal,31,38.0,82.0,456,Eco Drive,Belagavi,Completed,Good,D1059,Sunny,22.5,76.0,26.32,Healthy
EV1060,Mahindra XUV400,Mahindra,2023,39,97.6,2028-12-02 23:00:00,2028-12-02 23:17:00,0.28,Mangalore Station 1,Fast,37,16.2,252.0,194.4,City EV,Mangalore,Completed,Good,D1060,Rainy,22.5,76.0,26.32,Healthy
EV1061,Kia EV6,Kia,2023,77,95.4,2028-12-03 07:45:00,2028-12-03 10:14:00,2.48,Bangalore Station 2,Normal,28,42.4,338.0,508.8,Eco Drive,Bangalore,Completed,Good,D1061,Sunny,22.5,76.0,26.32,Healthy
EV1062,Tata Punch EV,Tata,2023,35,97.5,2028-12-04 13:15:00,2028-12-04 13:43:00,0.47,Hubli Station 1,Fast,31,25.2,252.0,302.39999999999998,Eco Drive,Hubli,Completed,Good,D1062,Rainy,22.5,76.0,26.32,Healthy
EV1063,Tata Punch EV,Tata,2023,35,95.4,2028-12-05 21:30:00,2028-12-05 22:01:00,0.52,Mysore Station 1,Fast,38,19.2,311.0,230.4,City EV,Mysore,Completed,Good,D1063,Cloudy,22.5,76.0,26.32,Healthy
EV1064,Tata Curvv EV,Tata,2023,55,95.5,2028-12-06 16:00:00,2028-12-06 16:39:00,0.65,Bangalore Station 2,Fast,33,36.5,172.0,438,EV Fleet India,Bangalore,Completed,Good,D1064,Sunny,22.5,76.0,26.32,Healthy
EV1065,BYD Atto 3,BYD,2023,60,95.6,2028-12-07 00:00:00,2028-12-07 00:22:00,0.37,Bangalore Station 2,Fast,39,23.3,283.0,279.60000000000002,Premium Fleet,Bangalore,Completed,Good,D1065,Cloudy,22.5,76.0,26.32,Healthy
EV1066,Tata Nexon EV,Tata,2023,40,97.8,2028-12-08 12:15:00,2028-12-08 13:09:00,0.9,Hubli Station 2,Normal,32,16.5,260.0,198,Eco Drive,Hubli,Completed,Good,D1066,Cloudy,22.5,76.0,26.32,Healthy
EV1067,Hyundai Kona EV,Hyundai,2023,39,98.7,2028-12-09 08:30:00,2028-12-09 09:27:00,0.95,Hubli Station 2,Normal,28,15.0,199.0,180,EV Fleet India,Hubli,Completed,Good,D1067,Sunny,22.5,76.0,26.32,Healthy
EV1068,MG Comet EV,MG,2023,17,93.1,2028-12-10 09:15:00,2028-12-10 09:25:00,0.17,Mangalore Station 2,Fast,36,9.9,107.0,118.8,City EV,Mangalore,Completed,Good,D1068,Sunny,22.5,76.0,26.32,Healthy
EV1069,Tata Nexon EV,Tata,2023,40,94.2,2028-12-11 09:30:00,2028-12-11 10:03:00,0.55,Mangalore Station 2,Fast,34,25.1,250.0,301.2,EV Fleet India,Mangalore,Completed,Good,D1069,Sunny,22.5,76.0,26.32,Healthy
EV1070,Tata Curvv EV,Tata,2023,55,98.7,2028-12-12 06:00:00,2028-12-12 08:31:00,2.52,Bangalore Station 1,Normal,28,44.6,240.0,535.20000000000005,Green Mobility,Bangalore,Completed,Good,D1070,Cloudy,22.5,76.0,26.32,Healthy
EV1071,Tata Nexon EV,Tata,2023,40,96.4,2028-12-13 16:45:00,2028-12-13 17:55:00,1.17,Mangalore Station 1,Normal,31,18.6,101.0,223.2,Green Mobility,Mangalore,Completed,Good,D1071,Rainy,22.5,76.0,26.32,Healthy
EV1072,Mahindra XUV400,Mahindra,2023,39,95.4,2028-12-14 21:15:00,2028-12-14 21:36:00,0.35,Mysore Station 1,Fast,32,22.4,340.0,268.8,Eco Drive,Mysore,Completed,Good,D1072,Sunny,22.5,76.0,26.32,Healthy
EV1073,Kia EV6,Kia,2023,77,93.8,2028-12-15 06:45:00,2028-12-15 09:23:00,2.63,Mangalore Station 2,Normal,28,46.1,320.0,553.20000000000005,Eco Drive,Mangalore,Completed,Good,D1073,Sunny,22.5,76.0,26.32,Healthy
EV1074,MG ZS EV,MG,2023,50,94.5,2028-12-16 02:15:00,2028-12-16 03:17:00,1.03,Belagavi Station 2,Normal,36,19.8,76.0,237.6,Premium Fleet,Belagavi,Completed,Good,D1074,Cloudy,22.5,76.0,26.32,Healthy
EV1075,Mahindra XUV400,Mahindra,2023,39,96.4,2028-12-17 01:45:00,2028-12-17 02:47:00,1.03,Bangalore Station 1,Normal,35,17.1,95.0,205.2,Eco Drive,Bangalore,Completed,Good,D1075,Sunny,22.5,76.0,26.32,Healthy
EV1076,BYD Atto 3,BYD,2023,60,95.8,2028-12-18 06:15:00,2028-12-18 06:52:00,0.62,Belagavi Station 1,Fast,33,26.0,72.0,312,Premium Fleet,Belagavi,Completed,Good,D1076,Sunny,22.5,76.0,26.32,Healthy
EV1077,Hyundai Kona EV,Hyundai,2023,39,94.6,2028-12-19 23:00:00,2028-12-19 23:18:00,0.3,Hubli Station 2,Fast,39,14.5,260.0,174,Green Mobility,Hubli,Completed,Good,D1077,Cloudy,22.5,76.0,26.32,Healthy
EV1078,Tata Punch EV,Tata,2023,35,93.7,2028-12-20 00:15:00,2028-12-20 01:37:00,1.37,Belagavi Station 1,Normal,36,23.2,286.0,278.39999999999998,EV Fleet India,Belagavi,Completed,Good,D1078,Rainy,22.5,76.0,26.32,Healthy
EV1079,BYD Seal,BYD,2023,82,93.9,2028-12-21 03:15:00,2028-12-21 04:36:00,1.35,Bangalore Station 1,Fast,38,67.0,136.0,804,City EV,Bangalore,Completed,Good,D1079,Sunny,22.5,76.0,26.32,Healthy
EV1080,BYD Atto 3,BYD,2023,60,97.8,2028-12-22 21:45:00,2028-12-22 22:28:00,0.72,Belagavi Station 2,Fast,31,29.9,147.0,358.8,Eco Drive,Belagavi,Completed,Good,D1080,Sunny,22.5,76.0,26.32,Healthy
EV1081,Hyundai Kona EV,Hyundai,2023,39,96.2,2028-12-23 07:45:00,2028-12-23 08:18:00,0.55,Mangalore Station 2,Fast,39,30.9,275.0,370.8,Eco Drive,Mangalore,Completed,Good,D1081,Cloudy,22.5,76.0,26.32,Healthy
EV1082,Hyundai Kona EV,Hyundai,2023,39,99.0,2028-12-24 03:15:00,2028-12-24 04:54:00,1.65,Hubli Station 1,Normal,32,31.1,202.0,373.2,EV Fleet India,Hubli,Completed,Good,D1082,Sunny,22.5,76.0,26.32,Healthy
EV1083,MG ZS EV,MG,2023,50,95.5,2028-12-25 16:30:00,2028-12-25 16:54:00,0.4,Mysore Station 1,Fast,28,14.3,336.0,171.6,Eco Drive,Mysore,Completed,Good,D1083,Cloudy,22.5,76.0,26.32,Healthy
EV1084,Hyundai Kona EV,Hyundai,2023,39,96.6,2028-12-26 13:15:00,2028-12-26 14:48:00,1.55,Belagavi Station 1,Normal,28,27.1,82.0,325.2,City EV,Belagavi,Completed,Good,D1084,Sunny,22.5,76.0,26.32,Healthy
EV1085,MG ZS EV,MG,2023,50,96.5,2028-12-27 15:00:00,2028-12-27 15:48:00,0.8,Hubli Station 2,Fast,30,36.3,293.0,435.6,City EV,Hubli,Completed,Good,D1085,Cloudy,22.5,76.0,26.32,Healthy
EV1086,MG ZS EV,MG,2023,50,98.7,2028-12-28 17:30:00,2028-12-28 17:48:00,0.3,Mangalore Station 2,Fast,29,17.3,338.0,207.6,City EV,Mangalore,Completed,Good,D1086,Cloudy,22.5,76.0,26.32,Healthy
EV1087,Tata Nexon EV,Tata,2023,40,94.1,2028-12-29 20:30:00,2028-12-29 20:49:00,0.32,Mysore Station 2,Fast,31,16.0,223.0,192,Premium Fleet,Mysore,Completed,Good,D1087,Cloudy,22.5,76.0,26.32,Healthy
EV1088,BYD Atto 3,BYD,2023,60,93.9,2028-12-30 01:15:00,2028-12-30 01:34:00,0.32,Bangalore Station 2,Fast,27,18.0,234.0,216,Eco Drive,Bangalore,Completed,Good,D1088,Rainy,22.5,76.0,26.32,Healthy
EV1089,Tata Punch EV,Tata,2023,35,95.7,2028-12-31 23:30:00,2028-12-31 23:52:00,0.37,Belagavi Station 1,Fast,39,13.4,259.0,160.80000000000001,Premium Fleet,Belagavi,Completed,Good,D1089,Cloudy,22.5,76.0,26.32,Healthy
EV1090,BYD Atto 3,BYD,2023,60,97.9,2029-01-01 08:00:00,2029-01-01 08:40:00,0.67,Bangalore Station 1,Fast,37,32.1,202.0,385.2,Eco Drive,Bangalore,Completed,Good,D1090,Cloudy,22.5,76.0,26.32,Healthy
EV1091,Tata Punch EV,Tata,2023,35,97.5,2029-01-02 19:15:00,2029-01-02 19:36:00,0.35,Hubli Station 2,Fast,33,18.9,269.0,226.8,EV Fleet India,Hubli,Completed,Good,D1091,Rainy,22.5,76.0,26.32,Healthy
EV1092,Tata Curvv EV,Tata,2023,55,97.2,2029-01-03 23:15:00,2029-01-03 23:52:00,0.62,Belagavi Station 2,Fast,31,25.1,327.0,301.2,Premium Fleet,Belagavi,Completed,Good,D1092,Sunny,22.5,76.0,26.32,Healthy
EV1093,Kia EV6,Kia,2023,77,98.2,2029-01-04 05:45:00,2029-01-04 07:18:00,1.55,Hubli Station 1,Normal,30,27.2,190.0,326.39999999999998,EV Fleet India,Hubli,Completed,Good,D1093,Rainy,22.5,76.0,26.32,Healthy
EV1094,Hyundai Kona EV,Hyundai,2023,39,96.3,2029-01-05 06:30:00,2029-01-05 06:47:00,0.28,Bangalore Station 1,Fast,32,14.3,181.0,171.6,City EV,Bangalore,Completed,Good,D1094,Sunny,22.5,76.0,26.32,Healthy
EV1095,Hyundai Kona EV,Hyundai,2023,39,93.5,2029-01-06 08:15:00,2029-01-06 08:35:00,0.33,Mangalore Station 1,Fast,28,12.8,147.0,153.6,Green Mobility,Mangalore,Completed,Good,D1095,Cloudy,22.5,76.0,26.32,Healthy
EV1096,MG ZS EV,MG,2023,50,97.9,2029-01-07 19:00:00,2029-01-07 19:30:00,0.5,Mangalore Station 2,Fast,33,24.4,200.0,292.8,Premium Fleet,Mangalore,Completed,Good,D1096,Sunny,22.5,76.0,26.32,Healthy
EV1097,Kia EV6,Kia,2023,77,97.5,2029-01-08 11:00:00,2029-01-08 11:33:00,0.55,Bangalore Station 1,Fast,29,21.3,346.0,255.6,EV Fleet India,Bangalore,Completed,Good,D1097,Sunny,22.5,76.0,26.32,Healthy
EV1098,BYD Seal,BYD,2023,82,93.5,2029-01-09 16:45:00,2029-01-09 18:55:00,2.17,Mangalore Station 1,Normal,28,39.9,300.0,478.8,EV Fleet India,Mangalore,Completed,Good,D1098,Rainy,22.5,76.0,26.32,Healthy
EV1099,Hyundai Kona EV,Hyundai,2023,39,94.7,2029-01-10 20:30:00,2029-01-10 21:59:00,1.48,Mangalore Station 1,Normal,32,26.1,129.0,313.2,City EV,Mangalore,Completed,Good,D1099,Cloudy,22.5,76.0,26.32,Healthy
EV1100,MG Comet EV,MG,2023,17,96.1,2029-01-11 10:00:00,2029-01-11 10:22:00,0.37,Mysore Station 2,Normal,36,6.4,331.0,76.8,EV Fleet India,Mysore,Completed,Good,D1100,Cloudy,22.5,76.0,26.32,Healthy
EV1101,Tata Punch EV,Tata,2023,35,94.0,2029-01-12 07:00:00,2029-01-12 08:01:00,1.02,Bangalore Station 1,Normal,32,17.1,283.0,205.2,Eco Drive,Bangalore,Completed,Good,D1101,Cloudy,22.5,76.0,26.32,Healthy
EV1102,BYD Seal,BYD,2023,82,93.3,2029-01-13 02:45:00,2029-01-13 03:12:00,0.45,Belagavi Station 1,Fast,32,23.4,311.0,280.8,EV Fleet India,Belagavi,Completed,Good,D1102,Cloudy,22.5,76.0,26.32,Healthy
EV1103,MG ZS EV,MG,2023,50,98.8,2029-01-14 21:00:00,2029-01-14 21:17:00,0.28,Hubli Station 2,Fast,39,13.7,112.0,164.4,Eco Drive,Hubli,Completed,Good,D1103,Sunny,22.5,76.0,26.32,Healthy
EV1104,Kia EV6,Kia,2023,77,96.5,2029-01-15 04:15:00,2029-01-15 04:40:00,0.42,Hubli Station 1,Fast,35,24.5,263.0,294,EV Fleet India,Hubli,Completed,Good,D1104,Rainy,22.5,76.0,26.32,Healthy
EV1105,MG Comet EV,MG,2023,17,98.3,2029-01-16 06:00:00,2029-01-16 06:27:00,0.45,Mangalore Station 2,Normal,27,9.8,323.0,117.6,City EV,Mangalore,Completed,Good,D1105,Rainy,22.5,76.0,26.32,Healthy
EV1106,BYD Atto 3,BYD,2023,60,97.5,2029-01-17 11:30:00,2029-01-17 12:17:00,0.78,Mysore Station 1,Fast,34,36.2,116.0,434.4,Eco Drive,Mysore,Completed,Good,D1106,Rainy,22.5,76.0,26.32,Healthy
EV1107,Kia EV6,Kia,2023,77,95.8,2029-01-18 02:00:00,2029-01-18 04:55:00,2.92,Hubli Station 1,Normal,39,52.8,169.0,633.6,Premium Fleet,Hubli,Completed,Good,D1107,Rainy,22.5,76.0,26.32,Healthy
EV1108,MG Comet EV,MG,2023,17,97.4,2029-01-19 09:00:00,2029-01-19 09:04:00,0.07,Mysore Station 2,Fast,34,4.5,76.0,54,Eco Drive,Mysore,Completed,Good,D1108,Cloudy,22.5,76.0,26.32,Healthy
EV1109,Tata Punch EV,Tata,2023,35,96.9,2029-01-20 20:15:00,2029-01-20 20:39:00,0.4,Mangalore Station 1,Fast,31,20.6,182.0,247.2,Green Mobility,Mangalore,Completed,Good,D1109,Rainy,22.5,76.0,26.32,Healthy
EV1110,Tata Curvv EV,Tata,2023,55,94.8,2029-01-21 21:00:00,2029-01-21 23:16:00,2.27,Bangalore Station 1,Normal,39,42.1,81.0,505.2,City EV,Bangalore,Completed,Good,D1110,Cloudy,22.5,76.0,26.32,Healthy
EV1111,BYD Seal,BYD,2023,82,95.4,2029-01-22 10:45:00,2029-01-22 13:20:00,2.58,Belagavi Station 2,Normal,38,44.6,166.0,535.20000000000005,Green Mobility,Belagavi,Completed,Good,D1111,Sunny,22.5,76.0,26.32,Healthy
EV1112,MG Comet EV,MG,2023,17,95.9,2029-01-23 15:30:00,2029-01-23 16:16:00,0.77,Mysore Station 2,Normal,37,12.2,134.0,146.4,City EV,Mysore,Completed,Good,D1112,Rainy,22.5,76.0,26.32,Healthy
EV1113,Mahindra XUV400,Mahindra,2023,39,93.3,2029-01-24 01:15:00,2029-01-24 02:58:00,1.72,Mangalore Station 2,Normal,35,29.4,61.0,352.8,Eco Drive,Mangalore,Completed,Good,D1113,Sunny,22.5,76.0,26.32,Healthy
EV1114,BYD Atto 3,BYD,2023,60,95.6,2029-01-25 06:00:00,2029-01-25 06:56:00,0.93,Belagavi Station 2,Fast,35,42.3,177.0,507.6,Green Mobility,Belagavi,Completed,Good,D1114,Cloudy,22.5,76.0,26.32,Healthy
EV1115,BYD Seal,BYD,2023,82,95.5,2029-01-26 16:45:00,2029-01-26 17:07:00,0.37,Bangalore Station 2,Fast,30,22.0,278.0,264,EV Fleet India,Bangalore,Completed,Good,D1115,Cloudy,22.5,76.0,26.32,Healthy
EV1116,Tata Curvv EV,Tata,2023,55,98.2,2029-01-27 17:00:00,2029-01-27 17:35:00,0.58,Mysore Station 1,Fast,35,25.1,253.0,301.2,Eco Drive,Mysore,Completed,Good,D1116,Sunny,22.5,76.0,26.32,Healthy
EV1117,Kia EV6,Kia,2023,77,95.5,2029-01-28 01:45:00,2029-01-28 02:55:00,1.17,Bangalore Station 1,Fast,37,54.3,279.0,651.6,EV Fleet India,Bangalore,Completed,Good,D1117,Sunny,22.5,76.0,26.32,Healthy
EV1118,BYD Seal,BYD,2023,82,98.2,2029-01-29 23:00:00,2029-01-29 23:44:00,0.73,Bangalore Station 2,Fast,35,39.7,77.0,476.4,Premium Fleet,Bangalore,Completed,Good,D1118,Sunny,22.5,76.0,26.32,Healthy
EV1119,Kia EV6,Kia,2023,77,94.6,2029-01-30 11:30:00,2029-01-30 14:02:00,2.53,Bangalore Station 2,Normal,28,47.0,319.0,564,Green Mobility,Bangalore,Completed,Good,D1119,Sunny,22.5,76.0,26.32,Healthy
EV1120,Kia EV6,Kia,2023,77,96.7,2029-01-31 16:00:00,2029-01-31 16:59:00,0.98,Bangalore Station 1,Fast,30,42.9,265.0,514.79999999999995,Eco Drive,Bangalore,Completed,Good,D1120,Sunny,22.5,76.0,26.32,Healthy
EV1121,Mahindra XUV400,Mahindra,2023,39,98.9,2029-02-01 23:30:00,2029-02-02 00:08:00,0.63,Belagavi Station 1,Fast,39,29.7,164.0,356.4,Eco Drive,Belagavi,Completed,Good,D1121,Sunny,22.5,76.0,26.32,Healthy
EV1122,MG ZS EV,MG,2023,50,95.5,2029-02-02 15:15:00,2029-02-02 15:55:00,0.67,Belagavi Station 1,Fast,35,32.2,94.0,386.4,Premium Fleet,Belagavi,Completed,Good,D1122,Cloudy,22.5,76.0,26.32,Healthy
EV1123,Tata Curvv EV,Tata,2023,55,93.8,2029-02-03 08:15:00,2029-02-03 08:34:00,0.32,Bangalore Station 2,Fast,39,17.6,252.0,211.2,City EV,Bangalore,Completed,Good,D1123,Rainy,22.5,76.0,26.32,Healthy
EV1124,Kia EV6,Kia,2023,77,94.4,2029-02-04 21:15:00,2029-02-04 21:50:00,0.58,Mangalore Station 2,Fast,35,33.4,298.0,400.8,Eco Drive,Mangalore,Completed,Good,D1124,Rainy,22.5,76.0,26.32,Healthy
EV1125,Tata Punch EV,Tata,2023,35,93.3,2029-02-05 12:15:00,2029-02-05 12:47:00,0.53,Bangalore Station 1,Fast,36,20.9,211.0,250.8,Premium Fleet,Bangalore,Completed,Good,D1125,Rainy,22.5,76.0,26.32,Healthy
EV1126,Tata Nexon EV,Tata,2023,40,93.5,2029-02-06 02:15:00,2029-02-06 02:41:00,0.43,Bangalore Station 1,Fast,39,22.4,65.0,268.8,City EV,Bangalore,Completed,Good,D1126,Rainy,22.5,76.0,26.32,Healthy
EV1127,Tata Curvv EV,Tata,2023,55,96.6,2029-02-07 19:15:00,2029-02-07 21:45:00,2.5,Bangalore Station 2,Normal,27,44.5,270.0,534,Eco Drive,Bangalore,Completed,Good,D1127,Rainy,22.5,76.0,26.32,Healthy
EV1128,Tata Curvv EV,Tata,2023,55,95.4,2029-02-08 15:30:00,2029-02-08 16:05:00,0.58,Mysore Station 1,Fast,32,33.9,178.0,406.8,Eco Drive,Mysore,Completed,Good,D1128,Cloudy,22.5,76.0,26.32,Healthy
EV1129,Kia EV6,Kia,2023,77,99.0,2029-02-09 09:30:00,2029-02-09 12:00:00,2.5,Bangalore Station 1,Normal,36,43.8,192.0,525.6,Premium Fleet,Bangalore,Completed,Good,D1129,Sunny,22.5,76.0,26.32,Healthy
EV1130,MG ZS EV,MG,2023,50,98.2,2029-02-10 18:45:00,2029-02-10 20:54:00,2.15,Bangalore Station 1,Normal,30,39.4,305.0,472.8,City EV,Bangalore,Completed,Good,D1130,Sunny,22.5,76.0,26.32,Healthy
EV1131,Tata Punch EV,Tata,2023,35,94.2,2029-02-11 04:45:00,2029-02-11 05:05:00,0.33,Mysore Station 1,Fast,34,19.5,167.0,234,Premium Fleet,Mysore,Completed,Good,D1131,Sunny,22.5,76.0,26.32,Healthy
EV1132,Hyundai Kona EV,Hyundai,2023,39,97.0,2029-02-12 00:15:00,2029-02-12 00:44:00,0.48,Mysore Station 1,Fast,36,24.8,87.0,297.60000000000002,Green Mobility,Mysore,Completed,Good,D1132,Sunny,22.5,76.0,26.32,Healthy
EV1133,Kia EV6,Kia,2023,77,93.5,2029-02-13 09:45:00,2029-02-13 11:11:00,1.43,Hubli Station 1,Normal,32,26.6,187.0,319.2,Green Mobility,Hubli,Completed,Good,D1133,Cloudy,22.5,76.0,26.32,Healthy
EV1134,MG ZS EV,MG,2023,50,96.9,2029-02-14 22:30:00,2029-02-15 00:08:00,1.63,Mysore Station 2,Normal,29,29.2,325.0,350.4,Eco Drive,Mysore,Completed,Good,D1134,Cloudy,22.5,76.0,26.32,Healthy
EV1135,MG ZS EV,MG,2023,50,95.3,2029-02-15 19:45:00,2029-02-15 20:26:00,0.68,Mysore Station 2,Fast,38,37.8,139.0,453.6,City EV,Mysore,Completed,Good,D1135,Rainy,22.5,76.0,26.32,Healthy
EV1136,Kia EV6,Kia,2023,77,95.1,2029-02-16 06:15:00,2029-02-16 06:50:00,0.58,Mangalore Station 2,Fast,32,30.3,347.0,363.6,City EV,Mangalore,Completed,Good,D1136,Rainy,22.5,76.0,26.32,Healthy
EV1137,Tata Curvv EV,Tata,2023,55,94.5,2029-02-17 08:00:00,2029-02-17 09:43:00,1.72,Mysore Station 2,Normal,31,31.1,185.0,373.2,Eco Drive,Mysore,Completed,Good,D1137,Rainy,22.5,76.0,26.32,Healthy
EV1138,BYD Seal,BYD,2023,82,97.9,2029-02-18 14:00:00,2029-02-18 15:04:00,1.07,Mangalore Station 1,Fast,30,50.6,154.0,607.20000000000005,Green Mobility,Mangalore,Completed,Good,D1138,Cloudy,22.5,76.0,26.32,Healthy
EV1139,Tata Curvv EV,Tata,2023,55,97.4,2029-02-19 00:45:00,2029-02-19 01:19:00,0.57,Hubli Station 2,Fast,33,22.2,254.0,266.39999999999998,Green Mobility,Hubli,Completed,Good,D1139,Rainy,22.5,76.0,26.32,Healthy
EV1140,MG ZS EV,MG,2023,50,94.5,2029-02-20 17:30:00,2029-02-20 17:49:00,0.32,Bangalore Station 1,Fast,30,18.1,244.0,217.2,Premium Fleet,Bangalore,Completed,Good,D1140,Sunny,22.5,76.0,26.32,Healthy
EV1141,Tata Nexon EV,Tata,2023,40,95.7,2029-02-21 06:45:00,2029-02-21 07:06:00,0.35,Mangalore Station 1,Fast,35,20.7,280.0,248.4,EV Fleet India,Mangalore,Completed,Good,D1141,Sunny,22.5,76.0,26.32,Healthy
EV1142,MG ZS EV,MG,2023,50,95.4,2029-02-22 22:00:00,2029-02-22 22:34:00,0.57,Mangalore Station 1,Fast,28,28.4,186.0,340.8,City EV,Mangalore,Completed,Good,D1142,Rainy,22.5,76.0,26.32,Healthy
